日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,16843336,428438551,25.35,25.60,25.20,25.50,-0.50,9095
109/05/05,43792065,1174162649,25.75,28.05,25.65,28.05,+2.55,13737
109/05/06,97246968,2854381701,30.00,30.15,28.05,28.25,+0.20,39122
109/05/07,35952571,988751197,28.00,28.05,27.10,27.35,-0.90,14654
109/05/08,22612683,620282310,27.50,28.00,27.20,27.25,-0.10,8526
109/05/11,13337089,365915896,27.70,27.70,27.25,27.25, 0.00,4933
109/05/12,17855045,478142949,26.80,26.95,26.65,26.85,-0.40,7254
109/05/13,11350961,302579991,26.60,26.95,26.50,26.60,-0.25,4536
109/05/14,10597924,282560008,26.55,26.85,26.40,26.65,+0.05,4059
109/05/15,9781341,259089187,26.80,26.85,26.20,26.40,-0.25,3950
109/05/18,12846293,345691961,26.40,27.20,26.40,26.95,+0.55,4833
109/05/19,16093476,440026165,27.55,27.60,27.10,27.40,+0.45,6329
109/05/20,24140161,665878745,27.40,27.90,27.10,27.60,+0.20,9681
109/05/21,11924051,328448294,27.75,27.75,27.40,27.50,-0.10,4651
109/05/22,12408975,335869466,27.50,27.50,26.85,26.85,-0.65,5651
109/05/25,9482341,253381607,27.10,27.15,26.45,26.90,+0.05,3718
109/05/26,8454054,230408601,27.15,27.40,27.05,27.30,+0.40,3537
109/05/27,7135075,195144784,27.50,27.60,27.15,27.30, 0.00,3214
109/05/28,9839571,267344500,27.45,27.45,27.00,27.10,-0.20,3765
109/05/29,32021692,862702880,27.00,27.40,26.90,26.90,-0.20,4449
