日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,11102464,392858424,35.35,35.60,35.15,35.25,-0.05,3529
109/04/06,27794930,980693872,35.85,35.90,35.00,35.05,-0.20,8182
109/04/07,21590889,760984334,35.50,35.60,34.90,35.35,+0.30,7850
109/04/08,19165464,684517406,35.35,35.95,35.30,35.75,+0.40,6185
109/04/09,14218695,514181027,36.10,36.30,36.05,36.20,+0.45,5550
109/04/10,30765179,1153325973,36.60,38.00,36.60,37.80,+1.60,12601
109/04/13,14516466,544108827,37.90,37.95,37.25,37.40,-0.40,6112
109/04/14,20900183,790785354,37.50,38.10,37.40,38.00,+0.60,6773
109/04/15,17651239,674075109,38.25,38.35,38.05,38.30,+0.30,8002
109/04/16,18844965,711053110,37.80,37.85,37.60,37.80,-0.50,6204
109/04/17,22486374,862889066,38.10,38.75,38.10,38.20,+0.40,7386
109/04/20,14203510,540738427,38.20,38.30,37.95,38.00,-0.20,3623
109/04/21,20046565,746713872,37.90,37.95,36.90,37.00,-1.00,7798
109/04/22,13152910,484964203,36.70,37.20,36.55,37.20,+0.20,4742
109/04/23,10311126,384563929,37.05,37.60,37.00,37.25,+0.05,3364
109/04/24,6609832,245477111,37.30,37.35,37.00,37.05,-0.20,2426
109/04/27,14557482,550226716,37.50,38.00,37.35,38.00,+0.95,5206
109/04/28,11350825,431772491,38.20,38.20,37.90,38.00, 0.00,4348
109/04/29,21978870,848548611,38.15,38.90,38.15,38.45,+0.45,7396
109/04/30,42317052,1678356401,39.25,39.90,39.20,39.90,+1.45,14031
