日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,6752734,313641661,46.60,46.70,46.30,46.45,+0.05,3707
109/01/03,10274009,479870392,46.50,46.85,46.45,46.75,+0.30,3516
109/01/06,7800140,361558690,46.55,46.55,46.20,46.40,-0.35,2618
109/01/07,8345434,386139724,46.40,46.50,46.15,46.30,-0.10,2790
109/01/08,11318932,519428863,46.10,46.10,45.80,45.80,-0.50,3614
109/01/09,10746081,494261726,45.90,46.05,45.90,46.00,+0.20,3823
109/01/10,11056777,512891022,46.05,46.50,46.05,46.40,+0.40,4934
109/01/13,13559557,633782614,46.55,46.90,46.50,46.80,+0.40,4333
109/01/14,13108152,615698696,46.90,47.05,46.85,47.00,+0.20,4026
109/01/15,11321551,530204446,47.05,47.05,46.60,46.80,-0.20,3418
109/01/16,15160579,708794484,46.80,46.90,46.60,46.90,+0.10,2893
109/01/17,12606769,593196043,47.00,47.15,46.90,47.15,+0.25,4639
109/01/20,9469013,445779159,47.15,47.15,47.00,47.10,-0.05,3487
109/01/30,40112249,1817507269,46.00,46.05,44.60,45.00,-2.10,12091
109/01/31,14884589,671517249,45.00,45.65,44.80,45.05,+0.05,4821
