日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,50934878,420393859,8.30,8.33,8.18,8.27,-0.27,8784
109/05/05,25347675,209898280,8.30,8.33,8.23,8.27, 0.00,4410
109/05/06,28617155,236063051,8.27,8.29,8.20,8.23,-0.04,4640
109/05/07,28672717,236099130,8.23,8.27,8.20,8.22,-0.01,5529
109/05/08,47108725,393395342,8.28,8.63,8.28,8.29,+0.07,7153
109/05/11,35640679,299056716,8.39,8.42,8.34,8.39,+0.10,5322
109/05/12,33217706,276495092,8.33,8.36,8.30,8.31,-0.08,4669
109/05/13,26757116,221429201,8.30,8.31,8.25,8.28,-0.03,4512
109/05/14,33607707,275374385,8.24,8.25,8.15,8.16,-0.12,6974
109/05/15,27139749,221769496,8.22,8.24,8.11,8.16, 0.00,4198
109/05/18,51143619,413171697,8.05,8.11,8.05,8.07,-0.09,9878
109/05/19,35932114,293614389,8.20,8.20,8.14,8.17,+0.10,6662
109/05/20,29963041,245634116,8.17,8.24,8.17,8.17, 0.00,6905
109/05/21,22323749,183488194,8.20,8.24,8.19,8.22,+0.05,4185
109/05/22,39355516,320166062,8.20,8.21,8.10,8.10,-0.12,6546
109/05/25,20513944,166618311,8.18,8.18,8.07,8.15,+0.05,3477
109/05/26,77921964,647383875,8.19,8.37,8.19,8.33,+0.18,11528
109/05/27,40341649,336811174,8.38,8.41,8.31,8.32,-0.01,6004
109/05/28,32562305,269461356,8.39,8.39,8.20,8.22,-0.10,5439
109/05/29,72857211,605761232,8.19,8.36,8.18,8.34,+0.12,8706
