日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,1251038,375858938,298.50,304.00,298.00,300.00,+1.50,1111
109/02/04,886899,264664200,298.00,300.50,295.50,299.00,-1.00,746
109/02/05,918203,278172212,301.00,304.50,300.50,304.00,+5.00,774
109/02/06,585038,178285049,304.00,306.00,303.00,304.50,+0.50,504
109/02/07,389298,117671592,302.00,304.00,301.00,304.00,-0.50,368
109/02/10,813098,247649425,304.00,305.50,300.50,305.50,+1.50,556
109/02/11,326281,99196924,305.50,305.50,303.00,303.50,-2.00,319
109/02/12,1145669,347342029,303.50,305.00,302.00,302.50,-1.00,826
109/02/13,826762,250844148,302.50,305.50,302.00,303.50,+1.00,671
109/02/14,478775,146244150,305.00,306.00,304.50,306.00,+2.50,431
109/02/17,503127,154601116,305.50,308.50,305.00,308.00,+2.00,504
109/02/18,480278,148104974,308.00,309.50,307.00,309.00,+1.00,409
109/02/19,584698,180774484,308.50,310.50,308.00,308.00,-1.00,563
109/02/20,606029,186469439,309.00,310.00,306.00,308.00, 0.00,453
109/02/21,709930,216754037,305.50,308.00,304.00,304.00,-4.00,569
109/02/24,2379261,708699539,300.00,300.50,296.00,296.00,-8.00,2016
109/02/25,788272,235279100,295.00,300.50,295.00,300.00,+4.00,754
109/02/26,1173408,348090584,295.00,298.00,295.00,297.00,-3.00,1019
109/02/27,1763922,523503756,296.50,298.50,295.50,296.50,-0.50,978
