日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,18374393,740326411,40.20,40.45,40.10,40.25,+0.20,6230
109/06/02,23533305,950025369,40.25,40.45,40.25,40.35,+0.10,5085
109/06/03,40552473,1664767795,40.70,41.40,40.60,41.40,+1.05,15251
109/06/04,28123409,1167218338,41.55,41.70,41.35,41.55,+0.15,11755
109/06/05,16779526,697343662,41.55,41.75,41.25,41.60,+0.05,6187
109/06/08,23156097,970023953,41.75,42.00,41.65,41.90,+0.30,7129
109/06/09,19566964,821220639,41.95,42.10,41.80,42.00,+0.10,5947
109/06/10,19836836,838760296,42.00,42.50,41.90,42.35,+0.35,7276
109/06/11,38334793,1593523663,42.35,42.55,41.00,41.00,-1.35,11668
109/06/12,21956831,890768082,40.35,40.80,40.25,40.70,-0.30,6520
109/06/15,22083939,908416034,40.80,41.70,40.70,40.90,+0.20,8473
109/06/16,23294089,973425247,41.40,42.00,41.35,41.90,+1.00,7231
109/06/17,23150952,974490484,42.00,42.25,41.75,42.20,+0.30,9676
109/06/18,19442390,817487601,42.25,42.30,41.75,42.15,-0.05,6187
109/06/19,20629825,868088750,42.20,42.20,41.95,42.10,-0.05,3905
109/06/22,13901563,584637246,42.10,42.15,41.95,42.10, 0.00,3756
109/06/23,19544653,825499860,42.35,42.40,42.00,42.30,+0.20,4931
109/06/24,16643644,703547280,42.35,42.40,42.20,42.20,-0.10,4098
109/06/29,21349808,894808518,41.95,42.00,41.80,41.90,-0.30,7721
109/06/30,41696078,1748008200,42.00,42.10,41.85,41.85,-0.05,9707
