日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,6010634,200409259,33.00,33.70,32.85,33.45,-0.65,3471
109/05/05,3640535,121775515,33.50,33.65,33.30,33.35,-0.10,2053
109/05/06,2882157,96167099,33.45,33.50,33.00,33.40,+0.05,1371
109/05/07,3465367,115690873,33.40,33.60,33.25,33.45,+0.05,1797
109/05/08,3563251,119449154,33.60,33.75,33.40,33.50,+0.05,2040
109/05/11,4799015,162866988,33.60,34.40,33.55,33.85,+0.35,2442
109/05/12,3722701,124688481,33.55,33.75,33.40,33.40,-0.45,2105
109/05/13,3592281,121095065,33.35,34.30,33.30,33.90,+0.50,1699
109/05/14,3003226,101172146,33.80,33.90,33.55,33.60,-0.30,1425
109/05/15,2900978,97253499,33.80,33.80,33.30,33.50,-0.10,1257
109/05/18,3955241,133255769,33.35,34.00,33.30,33.80,+0.30,1559
109/05/19,12424364,431054196,34.90,35.00,34.50,34.55,+0.75,5716
109/05/20,12566246,440600608,34.75,35.35,34.70,35.10,+0.55,5389
109/05/21,15086537,540455766,35.55,36.20,35.35,36.10,+1.00,6613
109/05/22,8052545,287441290,36.10,36.10,35.45,35.45,-0.65,4042
109/05/25,23773708,875286036,35.55,37.50,35.50,37.30,+1.85,9310
109/05/26,22275263,848198670,38.00,38.50,37.65,38.25,+0.95,10142
109/05/27,29864997,1174311797,38.60,39.90,38.60,39.30,+1.05,14334
109/05/28,20923002,814847840,39.95,39.95,38.10,38.45,-0.85,10772
109/05/29,19808867,750579146,38.40,38.40,37.70,37.70,-0.75,6817
