日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,25729185,824543352,32.30,32.30,31.80,32.10,-0.25,6958
109/08/04,12822064,412628974,32.10,32.30,32.10,32.25,+0.15,3857
109/08/05,17043585,549137971,32.30,32.30,32.15,32.20,-0.05,5644
109/08/06,18323152,592423802,32.25,32.45,32.20,32.45,+0.25,6631
109/08/07,29716983,965371506,32.50,32.60,32.40,32.45, 0.00,6914
109/08/10,26171198,849883835,32.45,32.55,32.30,32.50,+0.05,6348
109/08/11,28003239,909248246,32.40,32.50,32.35,32.45,-0.05,9936
109/08/12,39861561,1292145894,32.45,32.50,32.30,32.35,-0.10,9418
109/08/13,90598570,2752932807,30.50,30.55,30.10,30.40,X0.00,35487
109/08/14,34089922,1025057963,30.30,30.30,30.00,30.05,-0.35,15665
109/08/17,32994237,988949174,30.05,30.10,29.95,30.00,-0.05,16871
109/08/18,28791629,862051929,30.05,30.05,29.90,29.95,-0.05,12177
109/08/19,27359691,820969684,29.95,30.30,29.90,29.90,-0.05,13549
109/08/20,52948391,1564634678,29.90,29.95,29.35,29.40,-0.50,27785
