日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,10384994,459847916,43.50,44.65,43.45,44.10,+0.50,3442
109/07/02,10431120,463996281,44.15,44.65,43.95,44.50,+0.40,3993
109/07/03,7152251,321256503,44.75,45.05,44.70,45.00,+0.50,2714
109/07/06,8314522,377708537,45.20,45.60,45.05,45.60,+0.60,2707
109/07/07,10416381,477335114,45.70,46.40,45.35,45.75,+0.15,2889
109/07/08,11423233,524614045,45.75,46.25,45.40,45.80,+0.05,3144
109/07/09,13095375,606944307,46.00,46.75,45.90,46.05,+0.25,3121
109/07/10,10718289,496111994,46.20,46.70,46.00,46.30,+0.25,3799
109/07/13,11993642,557279960,46.35,46.90,46.25,46.40,+0.10,5434
109/07/14,9754809,454287671,46.45,46.75,46.30,46.50,+0.10,2936
109/07/15,15578936,724468178,46.40,46.85,46.35,46.40,-0.10,5219
109/07/16,15263687,704161974,46.40,46.55,45.35,45.40,-1.00,6492
109/07/17,11666594,531080437,45.80,46.10,45.25,45.30,-0.10,7270
109/07/20,14976163,680987701,45.30,45.70,45.00,45.50,+0.20,5242
109/07/21,27237051,1262120517,45.75,46.65,45.70,46.45,+0.95,7933
109/07/22,21097017,976791347,46.45,46.75,45.95,46.30,-0.15,7323
109/07/23,39848943,1681496318,41.85,42.40,41.80,41.90,X0.00,12534
109/07/24,7965367,334435664,41.90,42.25,41.60,41.85,-0.05,3859
109/07/27,11194725,459169727,41.75,41.75,40.65,40.70,-1.15,5881
109/07/28,13323909,534597260,40.30,40.50,39.80,39.80,-0.90,6291
109/07/29,13057643,519642387,39.80,40.40,39.55,39.65,-0.15,6163
109/07/30,8727046,346473827,40.00,40.00,39.50,40.00,+0.35,4690
109/07/31,11113564,444240840,40.00,40.10,39.85,39.95,-0.05,3119
