日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/03/02,3047600,616359220,201.50,203.50,201.50,202.00,-4.00,2019
109/03/03,1274425,259354200,204.00,205.00,202.50,203.00,+1.00,1056
109/03/04,1550202,317444410,202.00,207.00,202.00,204.00,+1.00,1113
109/03/05,1613731,329551355,205.00,206.50,203.00,203.00,-1.00,1149
109/03/06,1804621,364484865,203.00,204.00,201.00,202.00,-1.00,1384
109/03/09,2922395,583273395,200.00,201.00,198.00,199.50,-2.50,2071
109/03/10,3393156,675202356,197.50,202.00,196.50,200.00,+0.50,2201
109/03/11,2898452,574765948,199.00,200.00,197.00,197.50,-2.50,2113
109/03/12,3716542,727441816,197.00,198.00,193.00,197.00,-0.50,2874
109/03/13,5474019,1017281621,188.00,193.00,182.00,190.00,-7.00,3802
109/03/16,3407192,635387100,184.50,191.00,182.50,185.00,-5.00,2575
109/03/17,4168725,770321335,182.00,187.00,181.50,185.00, 0.00,2691
109/03/18,3354908,619861421,185.00,187.00,183.00,186.00,+1.00,2380
109/03/19,4848006,851686044,176.00,180.00,172.00,173.00,-13.00,3435
109/03/20,6218261,1086910436,173.50,179.00,173.00,175.00,+2.00,3803
109/03/23,2624353,449874470,170.00,175.50,167.00,170.50,-4.50,1771
109/03/24,3235792,575989976,175.00,181.00,173.00,178.00,+7.50,2171
109/03/25,4179269,758289542,181.00,184.00,180.00,180.00,+2.00,2664
109/03/26,3132884,581004808,183.00,188.00,182.00,186.00,+6.00,2353
109/03/27,3925087,752201704,190.50,195.00,188.00,192.00,+6.00,2666
109/03/30,2619378,503594454,191.50,194.50,189.00,193.00,+1.00,2096
109/03/31,3862647,770025146,195.50,204.50,193.00,204.50,+11.50,2293
