日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,7873333,452858310,58.10,58.30,57.00,57.20,-1.40,3716
109/04/06,10854175,629785608,58.80,58.90,56.90,58.80,+1.60,5778
109/04/07,12625275,768850073,59.80,61.70,59.60,61.70,+2.90,6204
109/04/08,9766755,606638862,61.80,62.70,61.30,62.00,+0.30,5339
109/04/09,8241205,516889791,62.10,63.30,62.00,62.20,+0.20,4128
109/04/10,10010313,616543106,62.20,62.60,61.00,61.50,-0.70,4310
109/04/13,4241615,263009942,61.00,62.40,61.00,62.00,+0.50,2488
109/04/14,12603316,817917840,62.70,66.40,62.30,65.00,+3.00,6006
109/04/15,11597097,762534409,66.00,66.30,65.00,65.50,+0.50,5539
109/04/16,7627650,496494795,65.30,65.90,64.60,64.70,-0.80,3380
109/04/17,16882757,1119975203,66.00,67.60,65.60,66.80,+2.10,6838
109/04/20,10488858,686814308,66.20,66.30,64.70,65.50,-1.30,4752
109/04/21,9641505,615582921,64.70,65.10,63.10,63.10,-2.40,4858
109/04/22,10070177,626996556,62.20,63.40,61.20,62.60,-0.50,4827
109/04/23,8164287,515129642,62.80,63.90,62.30,63.30,+0.70,4100
109/04/24,3456917,218524841,62.70,63.70,62.50,63.10,-0.20,1358
109/04/27,8751829,569991431,64.00,65.70,63.80,65.30,+2.20,3894
109/04/28,5950472,385193158,65.30,65.50,64.20,64.80,-0.50,2573
109/04/29,4864725,318554823,65.00,66.00,64.80,65.30,+0.50,2396
109/04/30,11778763,785136613,65.90,67.50,65.70,67.10,+1.80,5296
