日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,7469188,315761952,41.70,42.65,41.70,42.40,-1.75,3743
109/05/05,4472020,191983296,42.90,43.25,42.60,43.00,+0.60,1892
109/05/06,3821160,163420710,42.70,43.20,42.30,42.80,-0.20,1647
109/05/07,3797532,164313279,43.10,43.50,42.80,43.10,+0.30,1918
109/05/08,3810896,166505447,43.40,44.00,43.20,43.60,+0.50,2305
109/05/11,3539584,156838119,44.30,44.60,43.85,44.05,+0.45,1848
109/05/12,6640598,288044812,43.50,44.45,42.85,43.45,-0.60,2959
109/05/13,2654148,114665829,43.05,43.50,43.05,43.10,-0.35,1643
109/05/14,4619857,197032607,43.00,43.05,42.50,42.55,-0.55,2333
109/05/15,3394427,143943961,43.00,43.00,42.10,42.25,-0.30,1419
109/05/18,2590441,109477343,42.00,42.60,42.00,42.25, 0.00,1041
109/05/19,3653874,158209970,43.85,43.85,43.00,43.35,+1.10,1444
109/05/20,2742273,119186499,43.40,43.80,43.25,43.40,+0.05,1292
109/05/21,2650761,115315384,43.30,43.80,43.10,43.40, 0.00,1291
109/05/22,5179608,221533119,43.10,43.15,42.50,42.55,-0.85,2037
109/05/25,6024575,251265050,42.55,42.60,41.35,41.75,-0.80,2829
109/05/26,7788702,334982881,41.90,43.40,41.85,42.90,+1.15,3583
109/05/27,6366239,271532042,43.15,43.50,42.40,42.50,-0.40,2958
109/05/28,5895160,249030144,42.80,42.95,41.95,42.20,-0.30,2586
109/05/29,10108271,430668682,42.00,42.80,41.90,42.80,+0.60,2221
