日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,28424824,549942610,19.40,19.50,19.30,19.30,-0.10,8182
109/08/04,17593102,341048373,19.40,19.50,19.35,19.35,+0.05,4149
109/08/05,20418537,394935769,19.35,19.40,19.30,19.30,-0.05,6921
109/08/06,20375760,394960144,19.35,19.45,19.35,19.40,+0.10,7764
109/08/07,24893886,482241731,19.40,19.45,19.30,19.35,-0.05,9349
109/08/10,29893614,580670818,19.35,19.50,19.35,19.40,+0.05,6417
109/08/11,25583850,497463771,19.45,19.55,19.40,19.40, 0.00,8128
109/08/12,22428265,435700470,19.45,19.50,19.40,19.40, 0.00,6108
109/08/13,19697233,383307817,19.50,19.50,19.40,19.50,+0.10,5615
109/08/14,21702997,420792403,19.40,19.45,19.35,19.35,-0.15,6278
109/08/17,25818720,502747592,19.40,19.60,19.35,19.50,+0.15,10488
109/08/18,30838651,599253287,19.50,19.50,19.40,19.40,-0.10,11300
109/08/19,31795097,618839659,19.45,19.55,19.40,19.40, 0.00,14268
109/08/20,65518106,1251618843,19.35,19.40,19.00,19.00,-0.40,27613
