日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,635856,188530732,297.00,297.50,295.50,296.00,-0.50,605
109/07/02,1632680,486175020,296.50,299.00,295.50,299.00,+3.00,853
109/07/03,1365714,404835616,298.50,299.00,295.00,296.00,-3.00,993
109/07/06,985070,294079500,297.50,299.50,297.00,299.50,+3.50,842
109/07/07,823288,246417112,300.00,300.50,298.50,299.00,-0.50,650
109/07/08,1964431,583155740,299.00,299.50,296.00,296.50,-2.50,1133
109/07/09,2266175,669894110,296.50,297.00,295.00,295.00,-1.50,1397
109/07/10,3845940,1121822173,295.00,296.50,290.00,290.00,-5.00,2872
109/07/13,3051582,881706780,291.50,292.00,285.50,288.00,-2.00,2556
109/07/14,1952638,561965671,288.00,289.00,286.00,287.50,-0.50,1574
109/07/15,2448982,701982816,287.50,288.50,286.00,286.00,-1.50,1963
109/07/16,1423270,412479800,287.50,292.00,287.00,289.00,+3.00,1329
109/07/17,703081,204214603,292.00,292.00,289.50,290.00,+1.00,688
109/07/20,807135,234741474,290.00,291.50,290.00,291.00,+1.00,663
109/07/21,1823961,528254651,291.00,291.00,289.00,289.00,-2.00,1232
109/07/22,951691,276390772,289.00,291.50,288.50,291.00,+2.00,752
109/07/23,1621742,470517561,290.00,290.50,288.50,290.00,-1.00,813
109/07/24,1390124,402141900,289.00,290.00,288.00,288.00,-2.00,662
109/07/27,1716413,492124715,287.50,289.00,285.50,285.50,-2.50,1404
109/07/28,1702858,485061174,284.50,286.00,284.00,284.00,-1.50,1424
109/07/29,1355082,387364474,284.50,287.00,284.50,285.00,+1.00,1081
109/07/30,1380515,393381305,285.50,286.00,284.00,285.50,+0.50,1043
109/07/31,4639306,1303967232,284.00,284.50,280.00,280.00,-5.50,3604
