日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,18470566,813465904,43.80,44.15,43.80,44.10,+0.40,6251
109/01/03,18387114,807459827,44.15,44.25,43.45,43.95,-0.15,6733
109/01/06,13867625,602752323,43.50,43.70,43.30,43.45,-0.50,5566
109/01/07,14185347,616059913,43.45,43.60,43.20,43.60,+0.15,4739
109/01/08,13465670,583893343,43.15,43.55,43.15,43.40,-0.20,4685
109/01/09,17899047,777095165,43.40,43.60,43.30,43.45,+0.05,4299
109/01/10,12755874,554204406,43.45,43.50,43.35,43.50,+0.05,3188
109/01/13,23870603,1051194288,43.75,44.25,43.65,44.25,+0.75,6532
109/01/14,20357664,904504264,44.25,44.55,44.25,44.55,+0.30,5770
109/01/15,23662867,1053815288,44.55,44.70,44.30,44.55, 0.00,7657
109/01/16,14814952,662036531,44.50,44.95,44.45,44.75,+0.20,5776
109/01/17,9522761,426564174,44.90,44.90,44.65,44.90,+0.15,4164
109/01/20,8870270,398481034,44.95,45.00,44.85,44.95,+0.05,3320
109/01/30,64150715,2725362280,42.70,43.05,41.60,41.85,-3.10,19930
109/01/31,26430159,1116222284,41.75,42.50,41.75,42.05,+0.20,8709
