日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,7759923,284192148,36.70,36.80,36.50,36.50, 0.00,3330
109/07/02,6462171,237605504,36.60,36.90,36.50,36.75,+0.25,2100
109/07/03,4580983,169496257,37.10,37.15,36.85,37.05,+0.30,2079
109/07/06,7081958,262917764,37.15,37.30,37.05,37.15,+0.10,2729
109/07/07,10326656,382368183,37.25,37.30,36.85,37.15, 0.00,3912
109/07/08,10511661,382627763,36.20,36.55,36.15,36.55,X0.00,4157
109/07/09,10210911,369305404,36.65,36.65,36.00,36.05,-0.50,5120
109/07/10,8855483,315019179,36.00,36.00,35.40,35.40,-0.65,4270
109/07/13,9159203,321935231,35.40,35.40,35.05,35.20,-0.20,3708
109/07/14,8485250,295755942,35.20,35.20,34.70,34.70,-0.50,3605
109/07/15,9001085,318162995,34.75,35.85,34.75,35.25,+0.55,4075
109/07/16,7431867,260100757,35.25,35.30,34.80,34.80,-0.45,3595
109/07/17,4100244,143493268,35.30,35.30,34.85,35.00,+0.20,1995
109/07/20,2619261,91037200,34.90,35.00,34.60,34.90,-0.10,1487
109/07/21,3483013,121900651,34.90,35.15,34.90,34.95,+0.05,1734
109/07/22,3322686,115813910,34.95,35.00,34.80,34.80,-0.15,1526
109/07/23,2664091,92499570,34.80,34.90,34.65,34.80, 0.00,1471
109/07/24,3963131,137190101,34.60,34.75,34.55,34.60,-0.20,1556
109/07/27,6575034,224604447,34.55,34.55,34.00,34.05,-0.55,2913
109/07/28,7347453,247448385,33.75,33.90,33.20,33.80,-0.25,3204
109/07/29,8022067,271399304,33.70,34.50,33.45,33.55,-0.25,3899
109/07/30,6721624,224491087,33.70,33.80,33.30,33.35,-0.20,2974
109/07/31,7290806,244487604,33.30,34.00,33.30,33.30,-0.05,2997
