日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,7027237,380166156,54.50,55.20,53.70,53.70,-1.00,3559
109/04/06,7980803,439624627,55.60,56.00,54.10,55.30,+1.60,3910
109/04/07,5804647,325644533,56.30,56.50,55.60,56.30,+1.00,2837
109/04/08,8561016,493360898,56.30,58.40,56.00,58.10,+1.80,4759
109/04/09,6111631,355711771,58.10,59.00,57.80,58.10, 0.00,3641
109/04/10,4256618,247907099,58.10,58.90,57.70,58.40,+0.30,2377
109/04/13,4060561,236035389,58.00,58.80,57.30,57.80,-0.60,2568
109/04/14,9455017,565988388,57.80,60.50,57.80,60.10,+2.30,4339
109/04/15,7128659,431153599,60.10,60.80,60.10,60.80,+0.70,4334
109/04/16,7709801,462408955,59.80,60.50,59.60,59.90,-0.90,3371
109/04/17,7616892,463317350,60.50,62.20,60.10,60.10,+0.20,4051
109/04/20,6088834,363160181,60.00,60.10,59.40,59.70,-0.40,2805
109/04/21,10638041,614080242,59.50,59.50,57.00,57.20,-2.50,6551
109/04/22,5040085,285892053,56.50,57.10,56.10,56.90,-0.30,3349
109/04/23,6139414,353977747,56.90,59.00,56.90,57.50,+0.60,3342
109/04/24,4369095,250044051,57.50,58.00,57.00,57.00,-0.50,2777
109/04/27,10925063,647156542,58.30,59.90,57.90,59.60,+2.60,5236
109/04/28,9137055,549358515,60.00,60.60,59.50,60.30,+0.70,5010
109/04/29,12466149,777874000,60.50,63.10,60.50,62.50,+2.20,7791
109/04/30,15989935,1053186355,63.00,66.80,63.00,66.20,+3.70,9251
