日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,30908324,726509008,23.60,23.60,23.35,23.35,-0.25,6772
109/08/04,24478484,573465399,23.35,23.55,23.35,23.45,+0.10,4482
109/08/05,36166778,854376101,23.60,23.75,23.50,23.70,+0.25,9212
109/08/06,51142524,1217695886,23.70,23.90,23.70,23.90,+0.20,12894
109/08/07,97580571,2160334440,22.05,22.10,22.00,22.05,X0.00,24425
109/08/10,23908453,527650781,22.10,22.20,22.05,22.05, 0.00,10677
109/08/11,24377180,535300210,22.05,22.10,21.90,21.90,-0.15,9108
109/08/12,23053364,502113516,21.90,21.90,21.70,21.80,-0.10,8409
109/08/13,21879711,477922766,21.75,21.90,21.75,21.85,+0.05,5086
109/08/14,24347578,528163260,21.75,21.80,21.65,21.65,-0.20,8745
109/08/17,15411262,333945749,21.65,21.85,21.50,21.85,+0.20,5538
109/08/18,19059527,414757120,21.80,21.85,21.70,21.85, 0.00,4933
109/08/19,17850846,390296938,21.90,22.00,21.80,21.80,-0.05,6442
109/08/20,36317840,779621302,21.70,21.75,21.30,21.35,-0.45,14330
